Material,Beginn,Werktage,Verbrauch_proTag,Container,Baustelle,Baustelle_x_Koordinate,Baustelle_y_Koordinate,Maschinen_Typ
0,421,11,0.7104660045836519,268,14390,5.016834878034192,4.6684112451704385,0
0,412,6,0.5966386554621852,268,13667,4.992162582713648,4.482819051269101,0
0,397,14,0.554621848739496,268,12317,4.9554209561776785,4.418248600115908,0
0,382,13,0.3354880413703944,268,11215,4.987684778343891,4.9226877980484804,0
0,368,10,0.5672268907563027,268,10148,5.003524929846323,4.477904596765278,0
0,356,9,0.6274509803921572,268,9165,5.002408498043728,4.583481062375757,0
0,343,9,0.5938375350140057,268,8141,4.929474524600877,4.530709695345134,0
0,261,81,0.0802987861811391,268,2202,4.919040369988231,4.465208106979226,0
0,423,18,0.3375350140056023,269,14327,5.138080628684695,5.1499011070049105,0
0,385,34,0.1416213544241226,269,11284,5.121725448769086,5.09884253431694,0
0,373,7,0.2665066026410565,269,10496,5.1243899953359815,5.174976982375748,0
0,357,13,0.3083387201034261,269,9154,5.119730852996293,5.059402226758611,0
0,336,10,0.56218487394958,269,7486,5.107130098903346,4.819389199835847,0
0,317,16,0.406512605042017,269,5895,5.05944235648299,4.886628807251273,0
0,288,11,0.699006875477464,269,3748,5.105168477974601,4.83542175903937,0
1,595,6,0.8355555555555555,269,25892,5.109101185359319,4.539608006361959,0
1,525,11,0.416969696969697,269,20131,5.153678737623558,4.878164312774571,0
2,735,4,2.4723756906077345,270,36304,5.14825222401825,3.960309453819085,0
2,726,6,1.103130755064457,270,35521,5.150461646847776,4.038464993237386,0
2,698,13,0.6876328091797705,270,33587,5.153823285087737,3.8850312171604724,0
2,682,9,0.4812768569674646,270,32279,5.155064384371348,3.902043027390864,0
2,659,9,1.1405770411295273,270,30258,5.150634308964102,3.8473830106816527,0
2,646,2,4.116022099447514,270,29493,5.155064384371348,3.902043027390864,0
2,621,15,0.4950276243093923,270,27631,5.154634920106239,3.94528539132517,0
2,609,7,1.0339384372533542,270,26909,5.179656332962188,3.9832556159074928,0
2,595,8,0.9585635359116024,270,25651,5.155064384371348,3.902043027390864,0
2,578,11,0.8216976393771974,270,23987,5.162715367020819,3.9005478548811805,0
2,548,20,0.3403314917127071,270,22367,5.150634308964102,3.8473830106816527,0
2,527,9,0.9158993247391036,270,20651,5.177743795898827,3.8167851195247264,0
2,506,10,0.2408839779005524,270,19464,5.167818860096375,3.9313948154634786,0
2,490,12,0.5727440147329651,270,18788,5.17493357826644,3.9703693433093807,0
2,451,14,0.3172849250197317,270,16572,5.17493357826644,3.9703693433093807,0
2,439,6,1.5488029465930018,270,15748,5.155078214203239,3.8576845719126727,0
2,396,37,0.2690757055397939,270,11835,5.150634308964102,3.8473830106816527,0
2,318,60,0.1357274401473296,270,6035,5.159617574287304,3.8893671653287867,0
2,281,9,0.5721301411909147,270,3323,5.1596938575142755,3.863247422082818,0
2,263,9,0.6298342541436464,270,2246,5.1695141632290165,3.7666694204946256,0
2,254,6,0.8931860036832414,270,1614,5.159617574287304,3.8893671653287867,0
2,241,8,1.259668508287293,270,846,5.14825222401825,3.960309453819085,0
2,735,17,0.2677933051673709,271,36349,5.197145616819794,4.545035366504996,0
2,722,11,0.3656454043194375,271,35128,5.193314658965279,4.690316718805651,0
2,711,7,0.7766377269139699,271,34469,5.164536981248847,4.547520683641603,0
2,695,11,0.3937719738824711,271,33521,5.17647672328892,4.405340387901216,0
2,667,15,1.1977900552486185,271,31280,5.170406095926595,4.402633109383469,0
2,652,10,0.2917127071823205,271,30055,5.151101704684087,4.552177797364642,0
0,539,43,0.2954856361149112,272,21637,5.062348452475101,3.5553295321755365,0
0,528,10,0.8092436974789919,272,20956,5.073966700454685,3.87257005000205,0
0,510,15,0.5226890756302522,272,19739,5.113583360339978,4.230041342637812,0
0,496,12,0.7857142857142861,272,19039,5.077800048509812,4.021161384391335,0
0,445,27,0.3281979458450048,272,16186,5.113353114719391,3.8931575546042523,0
0,436,6,1.4243697478991604,272,15559,5.080230761011801,3.9979400621139405,0
0,428,6,2.0252100840336142,272,14757,5.080040816954476,4.076610657555681,0
0,407,13,0.6060116354234004,272,13181,5.066640159986956,3.5637961395495816,0
0,390,12,0.6365546218487398,272,11857,5.041283010858317,3.5416019753049244,0
0,370,19,0.1804511278195489,272,10465,5.0316939678988275,3.69356688646137,0
0,346,21,0.4555822328931574,272,8408,5.080230761011801,3.9979400621139405,0
0,327,16,0.5892857142857145,272,6899,5.112526801183271,3.8537694731130685,0
0,312,7,0.8031212484994003,272,5739,5.091197200061396,4.075776928188806,0
0,281,30,0.4218487394957984,272,3545,5.053130524376072,3.5608318237296293,0
0,262,19,0.6587793011941622,272,2204,5.051932414400978,3.5303819557872007,0
0,710,26,0.48868778280543,273,34625,5.050273310632015,3.456213606274754,0
0,679,30,0.307983193277311,273,32240,5.053130524376072,3.5608318237296293,0
0,659,15,0.8529411764705885,273,30499,5.046220352308765,3.5684506464200147,0
0,643,12,0.628151260504202,273,29427,5.036462366180422,3.698437837332416,0
0,619,24,0.369747899159664,273,27804,5.092705989896653,3.627980054886989,0
0,584,33,0.4106187929717343,273,25074,5.039792178595592,3.568379161501908,0
0,457,21,0.6140456182472992,273,17248,5.062791798656266,3.6107722645977742,0
0,438,14,0.6725690276110448,273,15638,5.055355104437714,3.5057440601680607,0
0,423,14,0.8112244897959187,273,14360,5.038817547620097,3.591718480148301,0
0,408,13,0.4120879120879123,273,13258,5.053130524376072,3.5608318237296293,0
0,401,7,1.138055222088836,273,12703,5.058772484706987,3.5769553957323033,0
0,391,9,1.1764705882352944,273,11863,5.077227949183564,3.9762666349813034,0
0,375,14,0.65546218487395,273,10782,5.080051129010908,3.770532784499379,0
0,361,12,0.3697478991596641,273,9648,5.0997961245993455,3.7926571705367045,0
0,296,62,0.3480618053673083,273,4604,5.0607484960484355,3.9003419087049407,0
0,278,12,0.628151260504202,273,3241,5.085842790534338,3.8871034988662263,0
0,265,12,0.6302521008403364,273,2399,5.039792178595592,3.568379161501908,0
0,246,18,0.2843137254901962,273,1184,5.030627271258053,3.745926832617231,0
0,410,30,0.219327731092437,274,13418,5.13965070192787,3.941429731855452,0
0,394,7,0.8391356542617051,274,12088,5.145337129841139,4.009100549721458,0
0,379,9,0.9327731092436978,274,11157,5.163510610555265,3.856764893984755,0
0,361,7,1.303721488595439,274,9524,5.163510610555265,3.856764893984755,0
0,343,6,0.9915966386554628,274,8142,5.163510610555265,3.856764893984755,0
0,323,10,0.9605042016806729,274,6425,5.163510610555265,3.856764893984755,0
2,724,10,0.6143646408839779,274,35662,5.173460313841563,4.018067287145296,0
2,685,37,0.0659997013588173,274,32571,5.172474909399575,4.144390423480155,0
2,653,19,0.3169526025007269,274,30156,5.1743670869310145,3.9910514133861343,0
2,636,9,1.0202578268876612,274,28875,5.155078214203239,3.8576845719126727,0
2,591,33,0.2082705508119872,274,25078,5.140854701907218,3.8802121340171287,0
2,574,8,1.0193370165745854,274,24217,5.155078214203239,3.8576845719126727,0
2,563,7,0.5714285714285715,274,23331,5.152996220274875,4.05434475287478,0
2,544,7,1.1554853985793214,274,21962,5.1596938575142755,3.863247422082818,0
2,520,11,0.8829733802109491,274,20214,5.140800515686064,4.040891986585937,0
2,470,22,0.3259668508287293,274,17858,5.150634308964102,3.8473830106816527,0
2,455,8,0.8149171270718231,274,17208,5.153653468618302,3.998138947900008,0
0,723,21,0.6176470588235295,275,35355,5.038817547620097,3.591718480148301,0
0,710,12,0.3634453781512606,275,34486,5.103996481213535,3.81974006231577,0
0,694,15,0.4848739495798321,275,33375,5.0316939678988275,3.69356688646137,0
0,676,18,0.3445378151260505,275,32075,5.0484175284366835,3.5020831670628985,0
0,615,8,1.59296218487395,275,27395,5.106194692749474,3.8387528770315393,0
0,598,16,0.6735819327731094,275,25839,5.041206677634775,3.5078542396873478,0
0,574,8,1.3188025210084038,275,24359,5.057877528598003,3.602753460078666,0
0,531,39,0.5155138978668393,275,21068,5.053130524376072,3.5608318237296293,0
0,477,52,0.253070458952812,275,18509,5.050273310632015,3.456213606274754,0
0,459,17,0.5827978250123582,275,17362,5.055355104437714,3.5057440601680607,0
0,440,19,0.3635559486952677,275,15980,5.070956754202337,3.53811325836937,0
0,416,17,0.553880375679684,275,13732,5.060653785399062,3.6360467046837974,0
0,401,13,0.9822236586942474,275,12630,5.041283010858317,3.5416019753049244,0
0,387,13,0.4227537168713642,275,11502,5.0395482391499336,3.4920175026538343,0
0,364,14,0.4357743097238897,275,9794,5.040722332509856,3.7364981727530764,0
0,335,28,0.3880552220888357,275,7533,5.061932324825704,3.7584867845151244,0
0,298,35,0.3698679471788717,275,4859,5.072022385412558,3.7023013157772233,0
12,272,18,0.7149859943977595,275,2760,5.089367135880934,3.499757837203968,0
12,235,35,0.2787515006002402,275,419,5.074873127947201,3.8298693624828273,0
0,666,61,0.1756440281030445,276,31002,5.071133766736286,3.892526426926317,0
0,649,13,0.9764059469941828,276,29818,5.110387622930563,3.819274326058606,0
0,616,28,0.3016206482593038,276,27476,5.07626291414278,3.8482445586463965,0
0,453,34,0.21280276816609,276,16678,5.03911023342751,3.525509399743819,0
0,439,11,0.5614973262032088,276,15835,5.095106729941705,3.95993840147298,0
0,428,10,0.8306722689075634,276,14940,5.065441165450232,3.5356457374867016,0
0,406,22,0.3672650878533233,276,13146,5.052421829829993,3.4898577565176008,0
0,384,21,0.5336134453781515,276,11430,5.054863095711411,3.6073111046914046,0
12,731,27,0.5093370681605978,276,35894,5.043662205902652,3.7475962300196106,0
12,279,4,1.5504201680672276,276,3357,5.089410965475297,4.104472634153962,0
0,363,6,1.0714285714285718,277,9691,4.974588461885988,4.369106218277255,0
0,332,12,0.5987394957983196,277,7307,4.976048140185136,4.665179636623696,0
0,314,18,0.5224089635854344,277,5861,4.968934379417357,4.736535675325754,0
0,295,5,1.3966386554621857,277,4420,5.020622086207291,3.966276759766164,0
0,276,17,0.5397923875432528,277,3130,4.930269038427675,4.506622658840476,0
0,263,9,0.7647058823529413,277,2186,4.964328153405942,4.649197657769306,0
8,545,18,0.4840579710144927,277,21981,4.9256984849964836,4.711719527926042,0
8,526,17,0.2414322250639385,277,20686,4.941088958722626,4.9094006775159835,0
0,446,11,0.7035905271199391,278,16222,5.03775188935466,3.495151260458918,0
0,431,14,0.3961584633853544,278,14926,5.059933452334878,3.5085824162880024,0
0,421,9,1.394957983193278,278,14326,5.052421829829993,3.4898577565176008,0
0,400,17,0.7095897182402376,278,12482,5.052421829829993,3.4898577565176008,0
2,708,46,0.1928897429738169,278,34384,5.083171749857942,4.148194633653166,0
2,648,22,0.4128578603716725,278,29721,5.091197200061396,4.075776928188806,0
2,574,15,0.679926335174954,278,24059,5.095141937503513,4.092178679460111,0
2,515,25,0.3995580110497237,278,19978,5.087637088689223,4.133105818771035,0
2,488,26,0.3416914577135571,278,18420,5.083171749857942,4.148194633653166,0
2,473,6,1.158379373848987,278,18225,5.107652617358639,3.9565936394524877,0
2,459,12,0.7458563535911604,278,17395,5.040524178032365,3.7559243757722522,0
12,339,9,1.1218487394957988,278,7845,5.107632325339463,3.8788337500987615,0
12,292,40,0.2142857142857143,278,4273,5.078515705273624,3.756751019258633,0
12,273,10,1.0386554621848745,278,2874,5.087690431427973,4.079143275546072,0
0,388,8,1.159663865546219,279,11538,5.117540397443952,4.597588030744251,0
1,724,25,0.2176,279,35627,5.064049653743943,4.94392540839471,0
1,714,8,0.9413333333333332,279,34834,5.12146731765192,4.651422511684054,0
1,699,6,1.1164444444444444,279,33829,5.10809628846502,4.600112959272348,0
1,662,27,0.166716049382716,279,30769,5.124874143394851,4.673985620974395,0
1,642,14,0.4601904761904761,279,29337,5.109101185359319,4.539608006361959,0
1,626,9,0.6257777777777778,279,28284,5.089863958558146,4.569813257828639,0
1,616,4,0.9226666666666666,279,27500,5.106617505107211,4.59605730672099,0
1,567,40,0.2677333333333333,279,23744,5.123120433106487,4.6656555665842285,0
1,558,7,0.9508571428571428,279,23159,5.123843765573444,4.587434636459315,0
1,502,16,0.5053333333333333,279,19333,5.111420164151118,4.553224475873642,0
1,488,10,0.5077333333333333,279,18528,5.106303592873601,4.582131291619698,0
1,470,5,1.9370666666666667,279,18132,5.119081447411489,4.586454576537851,0
1,451,16,0.3653333333333333,279,16815,5.1112646690761085,4.575400600547563,0
1,427,23,0.1697391304347826,279,14735,5.110687269551856,4.749870718297163,0
1,417,8,0.6666666666666666,279,13901,5.0968335998977645,4.593528007489319,0
1,399,15,0.4309333333333333,279,12409,5.116318933751775,4.519382472592689,0
1,349,10,0.64,279,8582,5.034055320360231,4.684644481333113,0
1,311,34,0.7692549019607843,279,5786,5.111937121670737,4.465104716028841,0
1,300,7,1.0697142857142858,279,4842,5.123843765573444,4.587434636459315,0
1,288,9,0.4077037037037037,279,3750,5.11057277688021,4.597325126593224,0
1,279,4,1.536,279,3269,5.111073851023114,4.522785337277505,0
1,269,5,0.9898666666666666,279,2430,5.11576391427209,4.620718536351311,0
1,254,9,0.715851851851852,279,1634,5.106617505107211,4.59605730672099,0
2,361,17,0.4549886252843678,279,9631,5.05481244261204,4.6028017211365295,0
0,723,9,0.0001400560224089,280,35548,4.920393385589617,4.4619252448681275,0
3,737,19,0.3574320416425679,280,36414,4.979127570917861,4.474566848292402,0
4,633,10,0.2113821138211381,280,28774,4.9554209561776785,4.418248600115908,0
4,546,13,0.3502188868042526,280,22174,4.932331319277488,4.309481235874093,0
4,407,6,0.4715447154471544,280,13153,4.933055556114,4.1472287082373045,0
4,325,14,5.807200929152149e-05,280,6647,4.907993785387518,4.421712821329614,0
0,525,12,1.045168067226891,281,20656,5.043810773102913,3.673690874840794,0
0,494,30,0.1046218487394958,281,18973,5.04842456082815,3.7936021746847786,0
0,470,18,0.4194677871148461,281,18065,5.029356503546364,3.8216403808708925,0
0,440,15,0.3831932773109245,281,15905,5.039513711550257,3.6795063528401335,0
0,432,8,0.9438025210084038,281,15257,5.088011174532501,3.850910407918444,0
2,416,13,0.7845303867403316,281,13866,5.093744735866943,4.158871906449839,0
2,347,25,0.3297237569060774,281,8530,5.089410965475297,4.104472634153962,0
2,329,10,0.5348066298342541,281,7101,5.103235979157078,4.126939859641567,0
2,279,44,0.1923656454043194,281,3325,5.10399260147121,3.7308795954766243,0
12,736,27,0.5219421101774044,281,36085,5.09521271234138,4.092204047054123,0
12,643,86,0.133672073480555,281,29426,5.1243944725986355,3.8290685975414545,0
12,624,15,0.6050420168067231,281,28116,5.068641105140666,3.918736540483522,0
12,595,23,0.1326269638290098,281,25848,5.089367135880934,3.499757837203968,0
12,553,13,1.1451195862960577,281,22797,5.114838633321583,3.8345749081116125,0
0,686,2,2.357142857142858,282,32741,5.179656332962188,3.9832556159074928,0
0,582,19,0.424590888987174,282,24917,5.177743795898827,3.8167851195247264,0
0,535,11,0.3391902215431628,282,21279,5.16668733233645,4.028849550451372,0
0,508,5,1.0235294117647062,282,19623,5.163510610555265,3.856764893984755,0
0,432,8,0.9264705882352944,282,15243,5.14825222401825,3.960309453819085,0
0,405,15,0.2369747899159665,282,12937,5.163510610555265,3.856764893984755,0
0,396,4,0.0252100840336134,282,12115,5.176233248985332,3.78922428202552,0
0,373,11,0.6554621848739499,282,10364,5.160571328257449,4.052309078026668,0
0,347,8,0.9296218487394964,282,8490,5.150461646847776,4.038464993237386,0
0,330,12,0.7783613445378155,282,7012,5.163510610555265,3.856764893984755,0
0,235,12,0.406512605042017,282,523,5.167498536577683,3.9866558487205888,0
0,716,32,0.1244747899159664,283,35010,5.130641585158322,5.2032137544722685,0
0,676,16,0.2552521008403363,283,32002,5.119204308235129,5.1962189668896555,0
0,668,5,1.0537815126050425,283,31239,5.129912460441148,5.233847626763163,0
0,546,113,0.1452368558042686,283,22180,5.054227533318558,5.416594492619528,0
0,333,192,0.2439600840336135,283,7160,5.1366147535956985,5.104033873250529,0
0,320,8,0.009453781512605,283,6309,5.124895176239808,5.229738272370234,0
0,297,13,0.6709760827407888,283,4700,5.129048086499346,5.14795660920993,0
0,739,2,1.4369747899159668,284,36415,5.1289196940323505,3.805571144516626,0
0,689,28,0.3290816326530613,284,32775,5.140800515686064,4.040891986585937,0
0,584,22,0.4262796027501911,284,25088,5.0702674338650375,3.851424123848699,0
0,574,7,1.006602641056423,284,24002,5.095277210552665,3.8365816586016153,0
0,546,24,0.4611344537815127,284,21966,5.065441165450232,3.5356457374867016,0
0,520,23,0.3359517720131532,284,20248,5.041505532253327,3.5930532405461904,0
0,504,16,0.4506302521008405,284,19265,5.041505532253327,3.5930532405461904,0
0,479,9,0.7478991596638658,284,18673,5.053130524376072,3.5608318237296293,0
0,493,10,0.9907563025210088,284,18641,5.075273770979798,3.6108792509928627,0
0,440,37,0.3423801953213719,284,15966,5.039513711550257,3.6795063528401335,0
0,604,43,0.2928473715067423,285,26451,5.043810773102913,3.673690874840794,0
0,578,21,0.2863145258103242,285,24630,5.105571199184788,3.9398118903885173,0
0,550,19,0.3423264042459091,285,22462,5.077151800366654,3.9234244848638515,0
0,523,21,0.5462184873949582,285,20512,5.078590104616733,4.0457548510564205,0
0,497,23,0.2789550602849837,285,19054,5.080275628488085,3.790289560313299,0
0,454,23,0.498173182316405,285,16929,5.068187896563248,3.9044406493197945,0
0,409,18,0.5749299719887958,285,13304,5.077008734379334,4.075321128099723,0
0,395,12,0.7510504201680676,285,12125,5.0409042802335176,3.712230505903417,0
0,360,10,1.2869747899159671,285,9585,5.041206677634775,3.5078542396873478,0
0,344,16,0.4726890756302522,285,8276,5.068678946617752,3.7459277048670625,0
0,314,27,0.4673202614379087,285,6038,5.050273310632015,3.456213606274754,0
0,299,11,0.5660809778456839,285,4881,5.030650885715589,3.5585934317013823,0
0,277,7,1.0408163265306127,285,3186,5.059464686314042,3.5871421915521946,0
0,257,20,0.5691176470588237,285,1762,5.065441165450232,3.5356457374867016,0
0,241,14,0.5240096038415367,285,787,5.044906877180772,3.849037010165376,0
12,440,12,1.0430672268907568,285,15595,5.090905828046419,4.163853075406778,0
12,430,7,0.992196878751501,285,15034,5.104040420299442,3.868789635189523,0
0,741,26,0.2036199095022625,286,36558,5.153616929368063,4.470753477676381,0
0,720,5,0.5495798319327733,286,35335,5.197661848929545,4.620891406494141,0
0,713,3,1.806722689075631,286,34628,5.17647672328892,4.405340387901216,0
0,686,23,0.3321154548776033,286,32746,5.175825710626416,4.48916597116754,0
0,672,6,0.7941176470588237,286,31723,5.206806426278535,4.705648187386091,0
0,658,12,0.4684873949579833,286,30456,5.186792153298105,4.422055156829315,0
0,651,4,1.1974789915966393,286,29716,5.17756135661412,4.502463324007204,0
0,612,22,0.4010695187165777,286,27060,5.187254731792584,4.481539914180437,0
0,588,17,0.3840830449826991,286,25374,5.193364643693031,4.540818254774243,0
0,570,9,0.8599439775910368,286,23932,5.215207467096644,4.553536213110356,0
0,522,33,0.3093964858670742,286,20435,5.1750099389285475,4.438591676723988,0
0,495,9,0.6134453781512607,286,19027,5.17820663451607,4.329307206148289,0
0,470,9,0.7927170868347343,286,18161,5.184957838399836,4.532337634151322,0
0,441,16,0.2851890756302522,286,16098,5.158933944956346,4.533494150183741,0
0,426,7,0.5906362545018009,286,14621,5.178195077556628,4.43557249162956,0
0,413,8,0.9548319327731096,286,13682,5.172450633706532,4.615733630879083,0
0,397,10,0.8873949579831938,286,12306,5.176046254200323,4.464704035577073,0
0,381,15,0.3529411764705884,286,11130,5.186687262877062,4.595337607576314,0
0,354,12,0.6911764705882356,286,9046,5.172450633706532,4.615733630879083,0
0,310,20,0.2457983193277311,286,5683,5.165396500215313,4.522066973008803,0
0,280,8,1.01155462184874,286,3419,5.201712124933093,4.614771147816021,0
0,231,6,0.9957983193277316,286,263,5.166422071254787,4.564116840142746,0
0,490,18,0.431372549019608,287,18791,5.135183733909552,4.302150161275106,0
0,445,10,0.357983193277311,287,16241,5.121418548004708,4.438545958391246,0
0,432,9,0.6134453781512609,287,15127,5.114247742578507,4.39387508871375,0
0,405,15,0.7462184873949584,287,12900,5.110691876958887,4.41842587596337,0
0,388,14,0.5195078031212487,287,11662,5.133225530954421,4.257384349831969,0
0,377,7,1.0318127250900364,287,10711,5.112273480760439,4.4894158813859075,0
0,360,12,0.2248949579831933,287,9408,5.108735766465937,4.446723617501146,0
0,303,8,1.128151260504202,287,5056,5.123843765573444,4.587434636459315,0
0,276,24,0.2195378151260505,287,3131,5.033102791731229,4.621348626013796,0
1,722,17,0.4003137254901961,287,35363,5.108683576267217,4.38540921106194,0
1,690,25,0.0580266666666666,287,33119,5.118392102118047,4.4421232098689725,0
1,673,15,0.6115555555555557,287,31644,5.121601911672187,4.509503824115886,0
1,645,20,0.3018666666666666,287,29536,5.125608741419154,4.4939559894157615,0
1,631,8,0.6906666666666667,287,28746,5.102562012281967,4.476673106906043,0
1,622,5,1.0325333333333333,287,28000,5.117770900772078,4.47579868943325,0
1,613,6,0.7466666666666665,287,27206,5.126234486274994,4.35062092922137,0
1,602,9,0.7336296296296295,287,26371,5.122136392373885,4.47567534801299,0
1,584,9,0.8545185185185183,287,24819,5.126490664891008,4.478575971083733,0
1,527,47,0.131177304964539,287,20761,5.121601911672187,4.509503824115886,0
1,348,9,0.594962962962963,287,8514,5.070509579713147,4.919807412998785,0
1,339,6,1.134222222222222,287,7713,5.108265833051462,4.512955718790912,0
1,326,5,1.5488,287,6596,5.111420164151118,4.553224475873642,0
1,316,7,0.8137142857142856,287,6058,5.108265833051462,4.512955718790912,0
1,264,8,0.936,287,2085,5.106132943441876,4.5346504172098205,0
1,254,7,0.8411428571428571,287,1536,5.122498497264928,4.545366696559828,0
1,231,20,0.6144000000000001,287,354,5.116318933751775,4.519382472592689,0
0,543,6,1.067226890756303,288,21905,4.994547916205961,4.4621193985634715,0
0,534,5,1.794957983193278,288,21235,4.9394077074086375,4.4268620638840375,0
0,519,13,0.1473820297349709,288,20207,4.954189135878232,4.374986149571007,0
0,504,13,0.8455074337427281,288,19385,4.940901140519415,4.378216039683065,0
0,477,25,0.4255462184873951,288,18550,4.981952807397717,4.667604594959646,0
0,453,20,0.1676470588235294,288,16725,4.981128176881102,4.393537867185359,0
0,438,11,0.7219251336898399,288,15784,4.990699106020644,4.663594326109166,0
0,421,12,0.5399159663865548,288,14280,4.9918854045124075,4.438399041135109,0
0,408,11,0.3758594346829642,288,13244,4.921900376612467,4.682281910922558,0
0,403,4,1.2920168067226896,288,12534,4.9751304786032895,4.689688944447062,0
3,712,22,0.4295704295704295,288,34726,4.9683059117225215,4.5606610928569555,0
3,680,15,0.4058608058608059,288,32237,5.000943028077095,4.680368690699463,0
3,654,21,0.5400313971742543,288,30194,4.941361624097532,4.424187984599719,0
3,638,13,0.7455621301775147,288,29107,4.912722681796546,4.783402730040573,0
3,609,12,0.4853479853479853,288,26883,4.929851739293379,4.651506501800228,0
3,591,16,0.5659340659340659,288,25613,4.964524022976196,4.596440819151466,0
3,555,9,0.3516483516483515,288,22912,4.92548154194561,4.517337113888668,0
0,297,13,0.8106011635423402,289,4663,5.045729209644791,3.5174483790400424,0
0,285,11,0.7883880825057298,289,3851,5.046133598990206,3.494681428179713,0
0,263,17,0.4893722194760258,289,2268,5.086747465217583,3.637899166962509,0
0,247,14,0.5321128451380555,289,1282,5.044063820919072,3.638048122881002,0
2,709,20,0.5469613259668508,289,34434,5.080230761011801,3.9979400621139405,0
12,685,17,0.7355412753336631,289,32585,5.125493222944973,3.816162542785805,0
12,649,31,0.1854161019246409,289,29950,5.059927458352427,3.673233237503083,0
12,628,18,0.4698879551820729,289,28352,5.0406436811561575,3.787232792346375,0
12,613,13,0.3209437621202328,289,27273,5.032642694277604,3.8158546929190424,0
12,595,16,0.5057773109243701,289,25628,5.080572487120359,3.846476441148262,0
12,579,12,0.5241596638655465,289,24637,5.085386330586404,4.168365913211555,0
12,567,11,0.6462948815889996,289,23677,5.036515647493489,3.6036883394790844,0
12,549,15,0.4638655462184876,289,22353,5.06545701052212,3.5923067679246548,0
0,727,32,0.4793855042016808,290,35842,5.039792178595592,3.568379161501908,0
0,714,12,0.6565126050420171,290,34939,5.048817071821523,3.6617912275967153,0
0,689,24,0.5220588235294119,290,33005,5.06027149486327,3.585402372741665,0
0,650,36,0.281512605042017,290,29876,5.090209973189854,3.6264311500811153,0
0,617,30,0.38109243697479,290,27361,5.052421829829993,3.4898577565176008,0
0,598,16,0.3978466386554623,290,26071,5.0484175284366835,3.5020831670628985,0
0,564,16,0.7523634453781516,290,23481,5.058993819053445,3.6192584470219393,0
0,549,14,0.4627851140456184,290,22301,5.037326505916517,3.5262886168054677,0
0,537,6,1.4159663865546224,290,21486,5.045729209644791,3.5174483790400424,0
0,529,7,1.2839135654261709,290,20852,5.053130524376072,3.5608318237296293,0
0,492,27,0.2871148459383755,290,18527,5.0316939678988275,3.69356688646137,0
0,446,45,0.2879551820728292,290,16395,5.060653785399062,3.6360467046837974,0
0,434,12,0.7373949579831935,290,15483,5.128020528805974,3.8510824422031917,0
0,550,15,0.5336134453781515,291,22482,5.045729209644791,3.5174483790400424,0
0,538,8,0.584558823529412,291,21596,5.039513711550257,3.6795063528401335,0
0,440,95,0.1521892967713402,291,15865,5.06027149486327,3.585402372741665,0
0,412,26,0.3495475113122173,291,13563,5.0316939678988275,3.69356688646137,0
0,398,5,1.5302521008403367,291,12332,5.050181681251799,3.6181272430615508,0
0,341,9,0.4257703081232494,291,7950,5.042050757792062,3.619962240343493,0
0,299,8,1.287289915966387,291,4914,5.083201425206683,4.021733796817832,0
0,285,11,0.7219251336898399,291,3894,5.080230761011801,3.9979400621139405,0
0,245,28,0.5028511404561826,291,1089,5.107632325339463,3.8788337500987615,0
0,235,8,1.2352941176470595,291,563,5.07626291414278,3.8482445586463965,0
2,718,37,0.2317455577124085,291,35208,5.093110789922393,4.12904051689723,0
2,685,29,0.0228614974280815,291,32527,5.09658798043102,3.9893174586912785,0
2,642,34,0.2274943126421839,291,29274,5.083808385082418,3.95174204472794,0
0,656,13,0.9657401422107308,292,30260,5.1805471668384175,5.084558875595915,0
0,629,7,0.626650660264106,292,28452,5.097644422862397,5.118890404059321,0
0,612,12,0.3382352941176472,292,27056,5.129912460441148,5.233847626763163,0
0,569,12,0.4138655462184876,292,23874,5.081346418358938,5.196210617621076,0
0,542,14,0.626650660264106,292,21766,5.166150347203529,5.126454030072619,0
0,518,16,0.0126050420168067,292,20082,5.191642692109426,4.804740861664279,0
0,492,21,0.2953181272509005,292,18780,5.199981112416222,5.167376809641368,0
0,458,12,0.3214285714285715,292,17164,5.130381005684289,5.1715912843608205,0
0,438,12,0.392857142857143,292,15653,5.172235780894801,5.049573116466737,0
0,429,5,0.7563025210084037,292,14774,5.112975441206074,5.1489415727126095,0
0,419,6,0.7815126050420171,292,14127,5.112973497023856,5.219037841094774,0
0,397,12,0.5189075630252102,292,12127,5.132383783479428,4.691281832154107,0
0,386,7,0.6878751500600243,292,11307,5.051158929102256,5.198747753071734,0
0,372,9,0.6106442577030815,292,9879,5.115005806289241,5.179717442305613,0
0,280,65,0.4460439560439563,292,3338,5.116798036356008,5.1373301133736184,0
2,736,16,0.6477900552486188,292,36393,5.109988469010909,5.229544500023438,0
2,715,8,0.4171270718232044,292,34965,5.124895176239808,5.229738272370234,0
2,684,20,0.2883977900552486,292,32405,5.11749225760025,5.303214154500778,0
2,240,9,0.7783916513198281,293,778,5.181424508604815,4.399107728195564,0
1,430,11,0.7815757575757576,294,14920,5.12146731765192,4.651422511684054,0
1,385,10,0.8362666666666667,294,11232,5.1170238664713255,4.6713943390544115,0
1,352,10,0.7381333333333333,294,8575,5.117292348907554,4.583344606256963,0
2,630,9,0.7808471454880295,294,28151,5.045894703693112,4.289167105188815,0
2,492,6,1.16390423572744,294,18506,5.075420026302193,4.526667368649634,0
